Country Code,Year,AG.LND.TOTL.K2,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,IT.CEL.SETS.P2,IT.NET.USER.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.SVNX.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SH.XPD.CHEX.GD.ZS,SL.EMP.TOTL.SP.ZS,SL.TLF.ACTI.ZS,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.GROW,SP.POP.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,Region,Income Group
VEN,2020,882050.0,95.5,99.9,2.545027978319615,58.06789032,61.6,0.0194318111237814,3.22796722348203,966492592.5925924,9297.846929162586,89.1427536010742,100.678001403809,84.1052017211914,31.5289993286133,4.08657551,47.189,54.763,7.53,71.095,-1.67498559751263,28490453.0,11.721000000000004,88.279,Latin America & Caribbean,Low income
VEN,2022,882050.0,95.0,100.0,2.545027978319615,63.41889546,61.6,0.0194318111237814,3.22796722348203,966492592.5925924,9297.846929162586,89.1427536010742,100.678001403809,84.1052017211914,31.5289993286133,4.03775549,50.503,57.532,5.747,71.105,0.360447056123405,28301696.0,11.622,88.378,Latin America & Caribbean,Low income
VGB,2020,150.0,95.0,100.0,2.545027978319615,113.7593012,77.70426829,0.0194318111237814,3.22796722348203,966492592.5925924,9297.846929162586,74.2393493652344,111.270492553711,91.7039413452148,32.4414710998535,4.03775549,50.503,57.532,5.747,75.849,0.975300318670376,30910.0,51.485,48.515,Latin America & Caribbean,High income
VGB,2022,150.0,95.0,100.0,2.545027978319615,120.9465973,77.70426829,0.0194318111237814,3.22796722348203,966492592.5925924,9297.846929162586,74.2393493652344,101.18147277832,82.6103210449219,31.3563404083252,4.03775549,50.503,57.532,5.747,76.373,0.586286459995554,31305.0,50.669,49.331,Latin America & Caribbean,High income
VIR,2020,350.0,95.0,100.0,2.545027978319615,79.64795603,64.3774943,0.0194318111237814,3.22796722348203,4189000000.0,39411.0452535516,74.2393493652344,101.18147277832,82.6103210449219,31.3563404083252,4.03775549,45.213,64.214,14.836,79.81951219512196,-0.35593743409178,106290.0,4.061000000000007,95.939,Latin America & Caribbean,High income
VIR,2022,350.0,95.0,100.0,2.545027978319615,79.92726619,64.3774943,0.0194318111237814,3.22796722348203,4444000000.0,41976.008312080856,74.2393493652344,101.18147277832,82.6103210449219,31.3563404083252,4.03775549,47.701,66.793,12.669,80.31951219512196,-0.432595819529278,105413.0,3.864000000000004,96.136,Latin America & Caribbean,High income
VNM,2020,313429.0,96.0,99.8,3.6764400881398434,143.7522156,70.30000012,0.2460844077452303,20.2118201630398,346615738537.7963,3586.3471762476265,109.570999145508,119.024002075195,93.7900009155273,28.506929397583,4.30061865,71.741,79.399,2.103,75.378,0.906299234852032,96648685.0,62.66,37.34,East Asia & Pacific,Lower middle income
VNM,2022,313429.0,98.1,100.0,3.6764400881398434,139.9496874,78.58999918,0.5146366177781456,19.3671074649049,410324028883.32526,4179.011790369632,115.853996276855,123.134002685547,97.2490005493164,42.2239990234375,4.59346437,71.955,78.399,1.535,74.58,0.734794057662508,98186856.0,61.234,38.766,East Asia & Pacific,Lower middle income
VUT,2020,12190.0,7.1,67.3,0.3891749683173717,79.00027271,53.27502287,0.573070205071629,40.2927908681295,909421043.508407,2917.7568490893273,96.6529998779297,115.437370300293,54.3274688720703,42.2239990234375,3.99482441,65.773,69.192,4.046,70.299,2.36372959142916,311685.0,74.475,25.525,East Asia & Pacific,Lower middle income
VUT,2022,12190.0,6.4,70.0,0.3891749683173717,78.19948583,66.33566871,0.51766853449576,37.2728468096198,1022219297.5033524,3128.5404220583714,106.03800201416,110.521003723145,75.4229965209961,42.2239990234375,4.3733778,65.738,70.03,5.171,70.492,2.35442699234713,326740.0,74.184,25.816,East Asia & Pacific,Lower middle income
WSM,2020,2780.0,37.25,100.0,0.9607823979081463,32.10362492,69.20598813,0.312625898904942,28.3097166265135,868898358.2664367,4042.7227515432382,101.837997436523,102.738693237305,84.4522476196289,16.386999130249,6.18895578,47.929,56.509,10.214,72.768,1.41696799990075,214929.0,82.111,17.889,East Asia & Pacific,Lower middle income
WSM,2022,2780.0,39.6,98.3,0.9607823979081463,60.40057199,78.24573185,0.285481445508287,22.7893869980941,832945205.6371847,3745.560367463125,103.640998840332,104.123001098633,84.4522476196289,17.0321598052979,6.80313492,48.9,57.563,9.923,72.598,1.64031006593833,222382.0,82.384,17.616,East Asia & Pacific,Lower middle income
XKX,2020,2780.0,39.6,98.3,0.9607823979081463,60.40057199,89.44303197,0.285481445508287,22.7893869980941,7717145217.812473,4310.934002005702,103.640998840332,104.123001098633,84.4522476196289,17.0321598052979,6.80313492,48.9,57.563,9.923,76.567,0.0701311089258031,1790133.0,82.384,17.616,Europe & Central Asia,Upper middle income
XKX,2022,2780.0,39.6,98.3,0.9607823979081463,60.40057199,89.44303197,0.285481445508287,22.7893869980941,9354903061.8898,5290.9773969647395,103.640998840332,104.123001098633,84.4522476196289,17.0321598052979,6.80313492,48.9,57.563,9.923,79.524,-1.01021532573298,1768086.0,82.384,17.616,Europe & Central Asia,Upper middle income
YEM,2020,527970.0,51.2,73.9,0.3085146143082562,47.01393376,26.71835477,0.7721037348315742,22.7893869980941,21606160663.03177,626.309168909111,65.5392074584961,83.8951034545898,47.2419013977051,17.0321598052979,6.80313492,26.381,33.238,17.972,64.65,2.31044739697631,32284046.0,62.092,37.908,Middle East & North Africa,Low income
YEM,2022,527970.0,48.3,76.0,0.3085146143082562,46.0195416,26.71835477,0.7721037348315742,22.7893869980941,21606160663.03177,698.850349965249,65.5392074584961,83.8951034545898,47.2419013977051,17.0321598052979,6.80313492,26.926,33.555,17.515,63.72,2.14462842106017,33696614.0,60.812,39.188,Middle East & North Africa,Low income
ZAF,2020,1213090.0,88.1,90.0,6.687563147377806,163.1909795,70.32030996,2.1232302238428,-2.13590893180914,338291396026.6977,5753.066494346311,95.4806594848633,99.7352600097656,110.017478942871,25.1296806335449,8.57258797,41.386,58.349,24.339,65.252,1.22317929511453,58801927.0,32.646,67.354,Sub-Saharan Africa,Upper middle income
ZAF,2022,1213090.0,89.4,86.5,6.687563147377806,167.3958702,72.310492,4.39467992212987,0.97468618331827,405270850098.73834,6766.4812542839445,97.0137481689453,98.1153106689453,111.801963806152,25.3566093444824,8.27309132,40.519,60.824,28.838,61.48,0.841058243677696,59893885.0,31.665000000000006,68.335,Sub-Saharan Africa,Upper middle income
ZMB,2020,743390.0,10.4,44.6,0.4019027125038601,100.932458,18.05191463,5.601292219370841,23.4744704163361,18137764931.28077,958.2649005059916,97.0137481689453,94.7779998779297,111.801963806152,25.3566093444824,6.31619787,57.2,61.168,6.032,62.38,2.9338181351684,18927715.0,55.371,44.629,Sub-Saharan Africa,Lower middle income
ZMB,2022,743390.0,9.0,47.8,0.4019027125038601,99.10241824,21.23153129,21.04307741085767,7.93497264276905,29163782140.485832,1456.901570261573,97.0137481689453,94.7779998779297,111.801963806152,25.3566093444824,6.62416458,57.071,59.964,5.993,61.803,2.7580323433586,20017675.0,54.239,45.761,Sub-Saharan Africa,Lower middle income
ZWE,2020,386850.0,30.5,52.7,0.530483547000938,84.1862743,29.29856532,4.108901755061693,3.13768914208922,21509698406.111595,1372.6966743331732,91.8669128417969,97.384162902832,111.801963806152,9.72399997711182,2.95440149,59.456,66.259,8.621,61.124,2.03111171035477,15669666.0,67.75800000000001,32.242,Sub-Saharan Africa,Lower middle income
ZWE,2022,386850.0,30.8,50.1,0.530483547000938,87.62450647,34.81397069,5.053145157145401,3.13768914208922,27366627153.095413,1676.8214889678825,86.1169967651367,95.7900009155273,111.801963806152,9.72399997711182,2.78975058,59.666,66.89,10.087,59.391,2.02403630999966,16320537.0,67.60499999999999,32.395,Sub-Saharan Africa,Lower middle income
